common_name,canonical_name,scientific_name,group,file,transparent_file,public_path
大耳孔雀鱼,Poecilia reticulata,Poecilia reticulata var. Dumbo,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_021_sheet_06_大耳孔雀鱼__Poecilia_reticulata_var._Dumbo.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_021_sheet_06_大耳孔雀鱼_Poecilia_reticulata_var._Dumbo.png,/species-transparent/morph_batch_021_sheet_06_大耳孔雀鱼_Poecilia_reticulata_var._Dumbo.png?v=cutfix4_20260510
黑金刚孔雀鱼,Poecilia reticulata,Poecilia reticulata var. Full Black,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_021_sheet_07_黑金刚孔雀鱼__Poecilia_reticulata_var._Full_Black.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_021_sheet_07_黑金刚孔雀鱼_Poecilia_reticulata_var._Full_Black.png,/species-transparent/morph_batch_021_sheet_07_黑金刚孔雀鱼_Poecilia_reticulata_var._Full_Black.png?v=cutfix4_20260510
黄金草尾孔雀,Poecilia reticulata,Poecilia reticulata var. Yellow Grass,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_021_sheet_08_黄金草尾孔雀__Poecilia_reticulata_var._Yellow_Grass.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_021_sheet_08_黄金草尾孔雀_Poecilia_reticulata_var._Yellow_Grass.png,/species-transparent/morph_batch_021_sheet_08_黄金草尾孔雀_Poecilia_reticulata_var._Yellow_Grass.png?v=cutfix4_20260510
红白剑尾孔雀,Poecilia reticulata,Poecilia reticulata var. Kohaku,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_021_sheet_09_红白剑尾孔雀__Poecilia_reticulata_var._Kohaku.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_021_sheet_09_红白剑尾孔雀_Poecilia_reticulata_var._Kohaku.png,/species-transparent/morph_batch_021_sheet_09_红白剑尾孔雀_Poecilia_reticulata_var._Kohaku.png?v=cutfix4_20260510
白子红白孔雀,Poecilia reticulata,Poecilia reticulata var. Albino Kohaku,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_021_sheet_10_白子红白孔雀__Poecilia_reticulata_var._Albino_Kohaku.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_021_sheet_10_白子红白孔雀_Poecilia_reticulata_var._Albino_Kohaku.png,/species-transparent/morph_batch_021_sheet_10_白子红白孔雀_Poecilia_reticulata_var._Albino_Kohaku.png?v=cutfix4_20260510
球鱼 (玛丽变种),Poecilia sphenops,Poecilia sphenops var.,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_022_sheet_01_球鱼_玛丽变种___Poecilia_sphenops_var.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_022_sheet_01_球鱼_玛丽变种_Poecilia_sphenops_var.png,/species-transparent/morph_batch_022_sheet_01_球鱼_玛丽变种_Poecilia_sphenops_var.png?v=cutfix4_20260510
巧克力皮球,Poecilia sphenops,Poecilia sphenops var. Chocolate,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_022_sheet_02_巧克力皮球__Poecilia_sphenops_var._Chocolate.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_022_sheet_02_巧克力皮球_Poecilia_sphenops_var._Chocolate.png,/species-transparent/morph_batch_022_sheet_02_巧克力皮球_Poecilia_sphenops_var._Chocolate.png?v=cutfix4_20260510
绿赏皮球,Poecilia sphenops,Poecilia sphenops var. Green,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_022_sheet_03_绿赏皮球__Poecilia_sphenops_var._Green.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_022_sheet_03_绿赏皮球_Poecilia_sphenops_var._Green.png,/species-transparent/morph_batch_022_sheet_03_绿赏皮球_Poecilia_sphenops_var._Green.png?v=cutfix4_20260510
球形黑玛丽,Poecilia sphenops,Poecilia sphenops var. Black Balloon,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_022_sheet_04_球形黑玛丽__Poecilia_sphenops_var._Black_Balloon.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_022_sheet_04_球形黑玛丽_Poecilia_sphenops_var._Black_Balloon.png,/species-transparent/morph_batch_022_sheet_04_球形黑玛丽_Poecilia_sphenops_var._Black_Balloon.png?v=cutfix4_20260510
蓝环神仙,Pomacanthus annularis,Pomacanthus annularis,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_022_sheet_05_蓝环神仙__Pomacanthus_annularis.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_022_sheet_05_蓝环神仙_Pomacanthus_annularis.png,/species-transparent/morph_batch_022_sheet_05_蓝环神仙_Pomacanthus_annularis.png?v=cutfix4_20260510
红眼金苹果螺,Pomacea bridgesii,Pomacea bridgesii var. Gold,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_022_sheet_06_红眼金苹果螺__Pomacea_bridgesii_var._Gold.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_022_sheet_06_红眼金苹果螺_Pomacea_bridgesii_var._Gold.png,/species-transparent/morph_batch_022_sheet_06_红眼金苹果螺_Pomacea_bridgesii_var._Gold.png?v=cutfix4_20260510
蓝珍珠神秘螺,Pomacea bridgesii,Pomacea bridgesii var. Blue,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_022_sheet_07_蓝珍珠神秘螺__Pomacea_bridgesii_var._Blue.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_022_sheet_07_蓝珍珠神秘螺_Pomacea_bridgesii_var._Blue.png,/species-transparent/morph_batch_022_sheet_07_蓝珍珠神秘螺_Pomacea_bridgesii_var._Blue.png?v=cutfix4_20260510
紫晶神秘螺,Pomacea bridgesii,Pomacea bridgesii var. Purple,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_022_sheet_08_紫晶神秘螺__Pomacea_bridgesii_var._Purple.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_022_sheet_08_紫晶神秘螺_Pomacea_bridgesii_var._Purple.png,/species-transparent/morph_batch_022_sheet_08_紫晶神秘螺_Pomacea_bridgesii_var._Purple.png?v=cutfix4_20260510
蓝眼灯,Poropanchax normani,Poropanchax normani,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_022_sheet_09_蓝眼灯__Poropanchax_normani.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_022_sheet_09_蓝眼灯_Poropanchax_normani.png,/species-transparent/morph_batch_022_sheet_09_蓝眼灯_Poropanchax_normani.png?v=cutfix4_20260510
白子黑白魟,Potamotrygon leopoldi,Potamotrygon leopoldi var. Albino,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_022_sheet_10_白子黑白魟__Potamotrygon_leopoldi_var._Albino.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_022_sheet_10_白子黑白魟_Potamotrygon_leopoldi_var._Albino.png,/species-transparent/morph_batch_022_sheet_10_白子黑白魟_Potamotrygon_leopoldi_var._Albino.png?v=cutfix4_20260510
皇冠黑白魟 (点位改良),Potamotrygon leopoldi,Potamotrygon leopoldi var. Eclipse,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_023_sheet_01_皇冠黑白魟_点位改良___Potamotrygon_leopoldi_var._Eclipse.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_023_sheet_01_皇冠黑白魟_点位改良_Potamotrygon_leopoldi_var._Eclipse.png,/species-transparent/morph_batch_023_sheet_01_皇冠黑白魟_点位改良_Potamotrygon_leopoldi_var._Eclipse.png?v=cutfix4_20260510
红尾玻璃灯 (改良),Prionobrama filigera,Prionobrama filigera var.,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_023_sheet_02_红尾玻璃灯_改良___Prionobrama_filigera_var.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_023_sheet_02_红尾玻璃灯_改良_Prionobrama_filigera_var.png,/species-transparent/morph_batch_023_sheet_02_红尾玻璃灯_改良_Prionobrama_filigera_var.png?v=cutfix4_20260510
黄金草莓鱼 (海水),Pseudochromis,Pseudochromis sp. Gold,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_023_sheet_03_黄金草莓鱼_海水___Pseudochromis_sp._Gold.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_023_sheet_03_黄金草莓鱼_海水_Pseudochromis_sp._Gold.png,/species-transparent/morph_batch_023_sheet_03_黄金草莓鱼_海水_Pseudochromis_sp._Gold.png?v=cutfix4_20260510
血钻神仙,Pterophyllum scalare,Pterophyllum scalare var. Red,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_023_sheet_04_血钻神仙__Pterophyllum_scalare_var._Red.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_023_sheet_04_血钻神仙_Pterophyllum_scalare_var._Red.png,/species-transparent/morph_batch_023_sheet_04_血钻神仙_Pterophyllum_scalare_var._Red.png?v=cutfix4_20260510
黑白大理石神仙,Pterophyllum scalare,Pterophyllum scalare var. Marble,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_023_sheet_05_黑白大理石神仙__Pterophyllum_scalare_var._Marble.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_023_sheet_05_黑白大理石神仙_Pterophyllum_scalare_var._Marble.png,/species-transparent/morph_batch_023_sheet_05_黑白大理石神仙_Pterophyllum_scalare_var._Marble.png?v=cutfix4_20260510
红眼蓝钻神仙,Pterophyllum scalare,Pterophyllum scalare var. Blue,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_023_sheet_06_红眼蓝钻神仙__Pterophyllum_scalare_var._Blue.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_023_sheet_06_红眼蓝钻神仙_Pterophyllum_scalare_var._Blue.png,/species-transparent/morph_batch_023_sheet_06_红眼蓝钻神仙_Pterophyllum_scalare_var._Blue.png?v=cutfix4_20260510
熊猫神仙,Pterophyllum scalare,Pterophyllum scalare var. Panda,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_023_sheet_07_熊猫神仙__Pterophyllum_scalare_var._Panda.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_023_sheet_07_熊猫神仙_Pterophyllum_scalare_var._Panda.png,/species-transparent/morph_batch_023_sheet_07_熊猫神仙_Pterophyllum_scalare_var._Panda.png?v=cutfix4_20260510
白金神仙 (长鳍),Pterophyllum scalare,Pterophyllum scalare var. Platinum Longfin,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_023_sheet_08_白金神仙_长鳍___Pterophyllum_scalare_var._Platinum_Longfin.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_023_sheet_08_白金神仙_长鳍_Pterophyllum_scalare_var._Platinum_Longfin.png,/species-transparent/morph_batch_023_sheet_08_白金神仙_长鳍_Pterophyllum_scalare_var._Platinum_Longfin.png?v=cutfix4_20260510
大理石神仙 (球形),Pterophyllum scalare,Pterophyllum scalare var. Marble Balloon,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_023_sheet_09_大理石神仙_球形___Pterophyllum_scalare_var._Marble_Balloon.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_023_sheet_09_大理石神仙_球形_Pterophyllum_scalare_var._Marble_Balloon.png,/species-transparent/morph_batch_023_sheet_09_大理石神仙_球形_Pterophyllum_scalare_var._Marble_Balloon.png?v=cutfix4_20260510
蓝钻神仙 (球形),Pterophyllum scalare,Pterophyllum scalare var. Blue Balloon,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_023_sheet_10_蓝钻神仙_球形___Pterophyllum_scalare_var._Blue_Balloon.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_023_sheet_10_蓝钻神仙_球形_Pterophyllum_scalare_var._Blue_Balloon.png,/species-transparent/morph_batch_023_sheet_10_蓝钻神仙_球形_Pterophyllum_scalare_var._Blue_Balloon.png?v=cutfix4_20260510
长鳍神仙 (黑),Pterophyllum scalare,Pterophyllum scalare var. Black Longfin,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_024_sheet_01_长鳍神仙_黑___Pterophyllum_scalare_var._Black_Longfin.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_024_sheet_01_长鳍神仙_黑_Pterophyllum_scalare_var._Black_Longfin.png,/species-transparent/morph_batch_024_sheet_01_长鳍神仙_黑_Pterophyllum_scalare_var._Black_Longfin.png?v=cutfix4_20260510
血钻神仙 (改良),Pterophyllum scalare,Pterophyllum scalare var. Super Red,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_024_sheet_02_血钻神仙_改良___Pterophyllum_scalare_var._Super_Red.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_024_sheet_02_血钻神仙_改良_Pterophyllum_scalare_var._Super_Red.png,/species-transparent/morph_batch_024_sheet_02_血钻神仙_改良_Pterophyllum_scalare_var._Super_Red.png?v=cutfix4_20260510
红宫廷,Rotala rotundifolia 'Red',Rotala rotundifolia 'Red',morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_024_sheet_03_红宫廷__Rotala_rotundifolia_Red.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_024_sheet_03_红宫廷_Rotala_rotundifolia_Red.png,/species-transparent/morph_batch_024_sheet_03_红宫廷_Rotala_rotundifolia_Red.png?v=cutfix4_20260510
红宫廷,Rotala rotundifolia 'Red',Rotala rotundifolia 'Red',morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_024_sheet_04_红宫廷__Rotala_rotundifolia_Red.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_024_sheet_04_红宫廷_Rotala_rotundifolia_Red.png,/species-transparent/morph_batch_024_sheet_04_红宫廷_Rotala_rotundifolia_Red.png?v=cutfix4_20260510
管虫 (五彩),Sabellastarte,Sabellastarte sp.,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_024_sheet_05_管虫_五彩___Sabellastarte_sp.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_024_sheet_05_管虫_五彩_Sabellastarte_sp.png,/species-transparent/morph_batch_024_sheet_05_管虫_五彩_Sabellastarte_sp.png?v=cutfix4_20260510
一眉道人 (黄金型),Sahyadria denisonii,Sahyadria denisonii var. Gold,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_024_sheet_06_一眉道人_黄金型___Sahyadria_denisonii_var._Gold.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_024_sheet_06_一眉道人_黄金型_Sahyadria_denisonii_var._Gold.png,/species-transparent/morph_batch_024_sheet_06_一眉道人_黄金型_Sahyadria_denisonii_var._Gold.png?v=cutfix4_20260510
长鳍一眉道人,Sahyadria denisonii,Sahyadria denisonii var. Longfin,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_024_sheet_07_长鳍一眉道人__Sahyadria_denisonii_var._Longfin.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_024_sheet_07_长鳍一眉道人_Sahyadria_denisonii_var._Longfin.png,/species-transparent/morph_batch_024_sheet_07_长鳍一眉道人_Sahyadria_denisonii_var._Longfin.png?v=cutfix4_20260510
红纹一眉道人,Sahyadria denisonii,Sahyadria denisonii var. Red Line,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_024_sheet_08_红纹一眉道人__Sahyadria_denisonii_var._Red_Line.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_024_sheet_08_红纹一眉道人_Sahyadria_denisonii_var._Red_Line.png,/species-transparent/morph_batch_024_sheet_08_红纹一眉道人_Sahyadria_denisonii_var._Red_Line.png?v=cutfix4_20260510
